manifest,leg,trailer,reefer_unit,trip_start,trip_end,route,origin,destination,leg_miles,total_miles,service_type,temperature,season,month,day_of_week,trip_duration_days,is_slxi,is_thermoking,is_carrier,reefer_model,reefer_year,pm_policy_days,reefer_age_at_trip,container_age_at_trip,reefer_install_days_at_trip,days_since_last_pm,is_pm_overdue,days_pm_overdue,pm_on_time_count,pm_late_count,pm_total_intervals,pm_compliance_ratio,pm_gap_mean,pm_gap_std,pm_gap_cv,pm_gap_max,pm_gap_min,days_since_major_service,has_had_major_service,days_since_starter_replacement,has_had_starter_replacement,days_since_alternator_replacement,has_had_alternator_replacement,days_since_battery_replacement,has_had_battery_replacement,days_since_fuel_polishing,has_had_fuel_polishing,repair_cum_cost,repair_cum_count,nonpm_cum_cost,nonpm_cum_count,repair_cost_30d,repair_count_30d,nonpm_cost_30d,nonpm_count_30d,repair_cost_90d,repair_count_90d,nonpm_cost_90d,nonpm_count_90d,repair_cost_180d,repair_count_180d,nonpm_cost_180d,nonpm_count_180d,repair_cost_365d,repair_count_365d,nonpm_cost_365d,nonpm_count_365d,repair_acceleration,repeat_repairs_90d,max_repeat_count_90d,genrep_to_pm_ratio,days_since_any_shop_visit,unique_repair_reasons_90d,unique_shops_365d,unique_compcodes_cum,unique_compcodes_365d,unique_shops,has_dor,has_dor_90d,has_accident,has_warranty,compressor_cum,compressor_90d,compressor_365d,electrical_charging_cum,electrical_charging_90d,electrical_charging_365d,fuel_system_cum,fuel_system_90d,fuel_system_365d,condenser_cum,condenser_90d,condenser_365d,engine_cum,engine_90d,engine_365d,evaporator_cum,evaporator_90d,evaporator_365d,refrigerant_lines_cum,refrigerant_lines_90d,refrigerant_lines_365d,coolant_cum,coolant_90d,coolant_365d,sheet_metal_cum,sheet_metal_90d,sheet_metal_365d,throttle_cum,throttle_90d,throttle_365d,starter_cranking_cum,starter_cranking_90d,starter_cranking_365d,drier_cum,drier_90d,drier_365d,diagnosis_cum,diagnosis_90d,diagnosis_365d,chute_bulkhead_cum,chute_bulkhead_90d,chute_bulkhead_365d,data_logger_cum,data_logger_90d,data_logger_365d,unit_retrieval_cum,unit_retrieval_90d,unit_retrieval_365d,thermostat_cum,thermostat_90d,thermostat_365d,expansion_valve_cum,expansion_valve_90d,expansion_valve_365d,exhaust_egr_cum,exhaust_egr_90d,exhaust_egr_365d,defrost_cum,defrost_90d,defrost_365d,control_panel_cum,control_panel_90d,control_panel_365d,remote_status_light_cum,remote_status_light_90d,remote_status_light_365d,has_dor_14d,has_electrical_14d,has_starter_14d,days_since_last_repair,diag_no_fix_14d,n_repair_groups_14d,has_repeat_repair_30d,repair_cost_14d,telem_shutdowns_total,telem_alarms_total,telem_low_fuel_total,telem_restarts_total,telem_not_reporting_total,telem_events_total,telem_shutdowns_90d,telem_alarms_90d,telem_low_fuel_90d,telem_events_90d,telem_shutdowns_180d,telem_alarms_180d,telem_low_fuel_180d,telem_events_180d,days_since_last_telem_shutdown,days_since_last_alarm,days_since_last_low_fuel,days_since_last_telem_event,last_battery_voltage,min_battery_voltage_90d,battery_below_12v,last_fuel_pct,alarm_red_total,alarm_yellow_total,alarm_green_total,alarm_red_90d,alarm_yellow_90d,alarm_severity_score,alarm_severity_score_90d,engine_hours_at_trip,engine_hours_per_day,engine_hours_since_last_pm,container_repair_cum_count,container_repair_cum_cost,container_repair_count_90d,container_repair_cost_90d,container_repair_count_365d,container_repair_cost_365d,days_since_last_container_repair,fuel_fills_total,fuel_fills_30d,fuel_fills_90d,fuel_avg_liters_per_fill,days_since_last_fuel_fill,fuel_avg_liters_90d,origin_temp,dest_temp,transit_temp_swing,transit_min_temp,transit_max_temp,origin_dest_temp_diff,extreme_cold_flag,danger_zone_flag,heating_mode,last_mode_continuous,last_mode_cycle_sentry,continuous_mode_ratio,shutdown
2149720,14042221,530512,AST-1031,2025-01-20 11:11:00.000,2025-01-26 15:25:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Winter,1,0,6.176388888888889,0,1,0,MDL-230,2013.0,90,12.0,11.0,3931,101.0,1.0,11.0,0.0,1.0,1.0,0.0,102.0,0.0,0.0,102.0,102.0,95.0,1,,0,,0,,0,101.0,1,2854.55,6,1520.73,3,0.0,0,0.0,0,0.0,0,0.0,0,1105.64,3,149.94,1,2854.55,6,1520.73,3,0.0,0,0,1.0,95.0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,22029.0,6.484662576687117,747.0,5,337.71000000000004,0,0.0,5,337.71000000000004,95.0,11,0,4,118.45454545454544,38.739583333333336,79.38,3.3,27.8,43.6,-12.8,30.8,24.5,1,1,0.0,,,,0
2143983,14041811,530615,AST-1143,2025-01-20 11:37:00.000,2025-01-23 20:00:00.000,Hub-Central -> Hub-East,Hub-Central,Hub-East,1291.0,1291,UNK,-10.0,Winter,1,0,3.3493055555555555,0,1,0,C600,2015.0,90,10.0,10.0,3484,66.0,0.0,0.0,0.0,1.0,1.0,0.0,200.0,0.0,0.0,200.0,200.0,172.0,1,,0,,0,172.0,1,48.0,1,2363.36,8,2001.31,6,35.28,1,35.28,1,438.64,3,326.34000000000003,2,1407.61,4,1295.31,3,1871.0,7,1508.95,5,3.0,1,2,3.0,3.0,1,4,8,7,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,0,35.28,1,0,0,0,0,1,1,0,0,1,1,0,0,1,7.05625,,,7.05625,11.92,11.92,1.0,100.0,0,1,0,0,1,2,2,19423.0,6.964912280701754,527.0,5,469.86,1,32.5,5,469.86,9.0,15,4,6,173.58466666666666,0.0506944444444444,148.575,-22.0,20.7,51.400000000000006,-27.8,23.6,42.7,1,0,1.0,0.0,0.0,,1
2149392,14042567,693049,AST-1528,2025-01-20 12:26:00.000,2025-01-25 07:00:00.000,Hub-East -> Hub-Central,Hub-East,Hub-Central,1291.0,1291,FRSH,34.0,Winter,1,0,4.773611111111111,0,1,0,MDL-600,2016.0,90,9.0,8.0,1790,,,,,,,,,,,,,32.0,1,2.0,1,,0,2.0,1,,0,3468.32,3,3468.32,3,2054.16,1,2054.16,1,2945.41,2,2945.41,2,2945.41,2,2945.41,2,3468.32,3,3468.32,3,2.0,1,2,3.0,2.0,1,2,5,5,2,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2,0,2054.16,1,0,0,0,0,1,1,0,0,1,1,0,0,1,8.80486111111111,,,8.80486111111111,9.51,9.51,1.0,87.0,0,0,0,0,0,0,0,19457.0,5.464339908952959,,4,311.96000000000004,2,52.1,4,311.96000000000004,19.0,8,0,2,142.1025,31.14236111111111,58.515,9.5,17.9,24.9,4.0,28.9,8.399999999999999,0,1,1.0,0.0,0.0,,0
2149669,14044118,693294,AST-1746,2025-01-20 12:38:00.000,2025-01-28 08:25:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,FRZ,-20.0,Winter,1,0,7.824305555555555,1,1,0,SLXI-DRC,2019.0,120,6.0,6.0,1790,4.0,0.0,0.0,1.0,1.0,2.0,0.5,157.0,45.0,0.286624203821656,202.0,112.0,,0,4.0,1,,0,274.0,1,117.0,1,6855.32,12,6410.45,11,1520.36,2,1520.36,2,3668.63,3,3668.63,3,5820.99,8,5376.12,7,6855.32,12,6410.45,11,0.6,1,3,11.0,0.0,1,5,14,14,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,1520.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,11300.0,6.026990553306343,0.0,8,1440.1,2,77.5,7,1220.5,3.0,10,1,3,139.77,21.695138888888888,229.63666666666663,-4.0,25.9,57.3,-26.0,31.3,29.9,1,0,0.0,,,,0
2150137,14044132,535088,AST-1219,2025-01-20 13:49:00.000,2025-01-27 04:06:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRSH,50.0,Winter,1,0,6.595138888888889,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,2365,61.0,0.0,0.0,0.0,1.0,1.0,0.0,179.0,0.0,0.0,179.0,179.0,191.0,1,191.0,1,,0,,0,198.0,1,5142.79,10,4587.900000000001,8,0.0,0,0.0,0,278.53,1,0.0,0,1086.18,4,531.29,2,5142.79,10,4587.900000000001,8,0.3333333333333333,0,0,4.0,61.0,0,4,10,10,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,,,10.575694444444444,10.575694444444444,12.78,12.78,0.0,27.0,0,1,0,0,1,2,2,11826.0,4.781718963165075,280.0,2,137.36,0,0.0,2,137.36,118.0,18,2,2,124.35500000000002,7.597222222222222,108.5,3.3,27.8,43.6,-12.8,30.8,24.5,1,1,1.0,0.0,1.0,0.0,0
2148575,14044271,693055,AST-1532,2025-01-20 14:01:00.000,2025-01-26 21:12:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Winter,1,0,6.299305555555556,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1790,130.0,1.0,10.0,,,,,,,,,,266.0,1,63.0,1,,0,,0,209.0,1,10368.47,11,10221.47,10,0.0,0,0.0,0,73.5,1,73.5,1,2893.6600000000003,5,2893.6600000000003,5,10368.47,11,10221.47,10,0.25,0,1,10.0,63.0,1,6,12,12,6,0,0,0,0,4,0,4,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,15796.0,4.510294117647059,926.0,6,1512.68,1,32.5,6,1512.68,61.0,5,0,2,148.414,59.92916666666667,222.73,3.3,27.8,43.6,-12.8,30.8,24.5,1,1,0.0,,,,0
2149953,14043352,693036,AST-1429,2025-01-20 14:16:00.000,2025-01-25 02:46:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-20.0,Winter,1,0,4.520833333333333,0,1,0,MDL-600,2016.0,90,9.0,8.0,1790,235.0,1.0,145.0,,,,,,,,,,,0,,0,,0,,0,326.0,1,2185.66,5,1969.13,4,0.0,0,0.0,0,0.0,0,0.0,0,1525.56,2,1525.56,2,2185.66,5,1969.13,4,0.0,0,0,4.0,141.0,0,4,7,7,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,16708.0,6.248175182481752,2414.0,6,757.49,0,0.0,4,129.84,138.0,10,1,2,132.57800000000003,10.915277777777778,179.855,9.5,21.8,48.9,-21.0,27.9,12.3,1,1,0.0,,,,0
2147052,14031374,530446,AST-1063,2025-01-20 14:43:00.000,2025-01-25 00:45:00.000,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,4.418055555555555,0,1,0,MDL-230,2013.0,90,12.0,11.0,4035,68.0,0.0,0.0,0.0,1.0,1.0,0.0,238.0,0.0,0.0,238.0,238.0,235.0,1,,0,,0,,0,68.0,1,2612.06,5,1916.87,3,0.0,0,0.0,0,449.4,1,0.0,0,449.4,1,0.0,0,2612.06,5,1916.87,3,1.0,0,0,1.5,68.0,0,3,6,6,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,22889.0,6.325652841781874,406.0,4,529.43,0,0.0,4,529.43,285.0,7,0,0,128.84,95.26875,,-4.0,16.7,54.5,-26.0,28.5,20.7,1,0,,,,,0
2144180,14030300,530592,AST-1122,2025-01-20 14:43:00.000,2025-01-25 00:45:00.000,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,4.418055555555555,0,1,0,C600,2015.0,90,10.0,10.0,3493,10.0,0.0,0.0,0.0,2.0,2.0,0.0,134.0,15.0,0.1119402985074626,149.0,119.0,,0,,0,,0,363.0,1,10.0,1,2734.8,9,1611.3300000000002,6,467.21,2,42.97,1,621.07,3,196.83,2,1678.0,5,825.6500000000001,3,2734.8,9,1611.3300000000002,6,1.5,1,2,2.0,10.0,1,4,8,8,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,1,0,424.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17938.0,4.347338935574229,0.0,7,1542.94,2,728.8499999999999,7,1542.94,28.0,7,0,1,181.42714285714283,83.25763888888889,189.6,-4.0,16.7,54.5,-26.0,28.5,20.7,1,0,,,,,0
2147159,14031596,693031,AST-1512,2025-01-20 14:43:00.000,2025-01-25 00:45:00.000,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,4.418055555555555,0,1,0,MDL-600,2016.0,90,9.0,8.0,1790,109.0,1.0,19.0,0.0,1.0,1.0,0.0,118.0,0.0,0.0,118.0,118.0,,0,228.0,1,,0,,0,109.0,1,1395.7,3,442.41,1,0.0,0,0.0,0,442.41,1,442.41,1,954.89,2,442.41,1,1395.7,3,442.41,1,1.0,0,1,0.5,36.0,1,2,6,6,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,20592.0,6.660687593423019,529.0,3,97.5,0,0.0,3,97.5,123.0,11,1,2,103.10272727272728,11.34027777777778,113.7,-4.0,16.7,54.5,-26.0,28.5,20.7,1,0,,,,,0
2148004,14035550,673746,AST-1382,2025-01-20 14:43:00.000,2025-01-25 00:45:00.000,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,4.418055555555555,0,1,0,MDL-600,2016.0,90,9.0,9.0,1790,4.0,0.0,0.0,,,,,,,,,,4.0,1,4.0,1,,0,,0,,0,2854.26,5,1666.0099999999998,4,1188.25,1,0.0,0,2430.46,3,1242.2099999999998,2,2430.46,3,1242.2099999999998,2,2854.26,5,1666.0099999999998,4,3.0,1,2,4.0,4.0,1,3,10,10,3,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,0,1188.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,24493.0,6.127118644067797,0.0,5,255.98,1,32.5,5,255.98,29.0,12,1,3,116.7958333333333,12.48611111111111,72.89999999999999,-4.0,16.7,54.5,-26.0,28.5,20.7,1,0,,,,,0
2148700,14038459,693165,AST-1276,2025-01-20 14:43:00.000,2025-01-24 11:23:15.123,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,3.8612861458333336,0,1,0,MDL-600,2014.0,90,11.0,7.0,1720,130.0,1.0,40.0,0.0,2.0,2.0,0.0,125.5,22.5,0.1792828685258964,148.0,103.0,382.0,1,130.0,1,,0,38.0,1,130.0,1,13088.18,10,12504.29,9,0.0,0,0.0,0,1226.6799999999998,2,1226.6799999999998,2,2645.39,4,2061.5,3,7288.42,9,6704.53,8,1.0,1,2,9.0,35.0,1,5,18,16,6,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,21169.0,6.643178410794603,736.0,3,427.76,0,0.0,3,427.76,143.0,9,1,3,98.56111111111112,12.361805555555556,89.46666666666665,-4.0,20.7,54.5,-26.0,28.5,24.7,1,0,,,,,0
2148167,14037313,673853,AST-1467,2025-01-20 14:43:00.000,2025-01-25 00:45:00.000,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,4.418055555555555,0,1,0,C600,2017.0,90,8.0,8.0,1790,158.0,1.0,68.0,0.0,1.0,1.0,0.0,121.0,0.0,0.0,121.0,121.0,103.0,1,,0,,0,,0,158.0,1,4074.22,8,3489.58,7,0.0,0,0.0,0,0.0,0,0.0,0,2542.03,4,1957.39,3,4074.22,8,3489.58,7,0.0,0,0,7.0,103.0,0,4,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17864.0,4.437150837988827,681.0,4,612.98,0,0.0,4,612.98,158.0,5,1,1,125.724,15.970833333333331,142.6,-4.0,16.7,54.5,-26.0,28.5,20.7,1,0,,,,,0
2149849,14042973,530438,AST-1055,2025-01-20 14:54:00.000,2025-01-25 22:12:00.000,Hub-Metro -> Hub-West,Hub-Metro,Hub-West,2256.0,2256,UNK,-10.0,Winter,1,0,5.304166666666666,0,1,0,MDL-230,2013.0,90,12.0,11.0,4078,3.0,0.0,0.0,0.0,3.0,3.0,0.0,123.66666666666669,15.923427883328248,0.1287608723719265,143.0,104.0,252.0,1,,0,,0,,0,252.0,1,3548.42,12,2579.99,9,531.59,3,309.13,2,531.59,3,309.13,2,2191.66,9,1969.2,8,3319.92,11,2579.99,9,0.5,1,2,3.0,3.0,1,6,10,10,6,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,3,1,465.93,1,0,0,0,0,1,1,0,0,1,1,0,0,1,17.352083333333333,,,17.352083333333333,11.62,11.62,1.0,100.0,1,0,0,1,0,3,3,20416.0,4.0702614379084965,0.0,6,428.55,1,45.0,6,428.55,21.0,13,3,6,113.12153846153844,2.8986111111111112,94.30666666666669,3.1,21.5,37.8,-6.8,31.0,18.4,1,1,0.0,0.0,0.0,,0
2149673,14044831,530428,AST-1046,2025-01-20 15:01:00.000,2025-01-31 09:03:15.980,Hub-North -> Hub-East,Hub-North,Hub-East,2116.0,2116,,,Winter,1,0,10.751573842592592,0,1,0,MDL-230,2013.0,90,12.0,11.0,4088,71.0,0.0,0.0,0.0,2.0,2.0,0.0,116.0,6.0,0.0517241379310344,122.0,110.0,304.0,1,304.0,1,,0,,0,251.0,1,2938.33,8,2413.2,6,0.0,0,0.0,0,611.65,3,377.58,2,790.99,4,556.92,3,2938.33,8,2413.2,6,3.0,1,2,3.0,43.0,1,4,9,9,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,,,,8.949305555555556,14.15,14.15,0.0,57.0,0,0,0,0,0,0,0,21394.0,8.504901960784315,665.0,7,640.7,2,408.0,7,640.7,34.0,17,1,3,80.00764705882352,10.415972222222225,37.16666666666666,-4.0,21.7,57.2,-26.0,31.2,25.7,1,0,,1.0,0.0,1.0,0
2143264,14011174,693098,AST-1573,2025-01-20 15:55:14.243,2025-01-20 18:55:44.137,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,-10.0,Winter,1,0,0.1253459953703703,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1790,50.0,0.0,0.0,1.0,1.0,2.0,0.5,124.0,14.0,0.1129032258064516,138.0,110.0,300.0,1,300.0,1,,0,,0,300.0,1,4863.6,6,4863.6,6,0.0,0,0.0,0,363.58,1,363.58,1,688.94,3,688.94,3,3794.21,5,3794.21,5,0.5,0,1,6.0,50.0,1,5,13,10,6,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,,12.663359293981484,,12.663359293981484,14.09,14.09,0.0,50.0,0,0,1,0,0,1,0,16391.0,5.313617606602476,331.0,9,1888.54,2,279.46,9,1888.54,33.0,6,0,1,95.07,48.683498182870366,79.4,33.2,7.4,67.69999999999999,-28.9,38.8,25.800000000000004,1,0,0.0,1.0,0.0,1.0,0
2145439,14019970,530572,AST-1167,2025-01-20 16:09:11.803,2025-01-20 13:09:29.340,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRSH,34.0,Winter,1,0,-0.1247970254629629,0,1,0,C600,2015.0,90,10.0,10.0,3500,103.0,1.0,13.0,0.0,1.0,1.0,0.0,165.0,0.0,0.0,165.0,165.0,269.0,1,,0,,0,,0,269.0,1,684.76,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,144.06,1,0.0,0,684.76,2,0.0,0,0.0,0,0,0.0,103.0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,18008.0,6.098011363636363,606.0,6,1282.25,0,0.0,6,1282.25,102.0,8,0,0,102.71375,136.41541438657407,,9.5,34.1,66.4,-28.9,37.5,24.6,1,1,1.0,,,,0
2150173,14044522,673737,AST-1822,2025-01-20 16:37:00.000,2025-01-28 10:07:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,-10.0,Winter,1,0,7.729166666666667,0,0,1,7500 APX RL,2025.0,90,0.0,9.0,-367,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,3,1266.14,1,553.06,2,960.83,37.0,7,0,0,90.87,101.08819444444444,,33.2,26.6,29.3,9.5,38.8,6.600000000000001,0,0,0.0,,,,0
2150182,14044530,530436,AST-1053,2025-01-20 16:39:00.000,2025-01-27 17:33:18.203,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,33.0,Winter,1,0,7.03771068287037,0,1,0,MDL-230,2013.0,90,12.0,11.0,4079,90.0,0.0,0.0,0.0,2.0,2.0,0.0,125.5,6.5,0.0517928286852589,132.0,119.0,,0,,0,,0,,0,90.0,1,3386.15,8,2590.54,6,0.0,0,0.0,0,0.0,0,0.0,0,915.05,2,519.1800000000001,1,3386.15,8,2590.54,6,0.0,0,0,3.0,90.0,0,4,7,7,4,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,22839.0,6.992260061919505,825.0,3,1565.22,0,0.0,3,1565.22,173.0,11,2,4,72.29272727272728,7.368055555555555,53.75,33.2,26.6,33.9,4.9,38.8,6.600000000000001,0,0,0.0,,,,0
