container,container_num,reefer_unit,container_make,container_model,container_year,container_serial,shop_id,ownership,trailer_kind,in_service_date,install_date,container_age_years,reefer_install_days,reefer_make,reefer_model,reefer_year,reefer_serial,reefer_status,reefer_age_years,is_slxi,is_thermoking,is_carrier,total_events,shutdown_count,low_fuel_count,alarm_count,restarted_count,not_reporting_count,has_shutdown,total_rail_legs,total_rail_miles,unique_routes,shutdown_rate
FLI900766,900766,AST-1666,CIMCX,S-A53-05-188,2019,QCSC115238,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:44:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185726,ACTIVE,6.0,1,1,0,4,0,4,0,0,0,0,64,133145.0,19,0.0
FLI900767,900767,AST-1667,CIMCX,S-A53-05-188,2019,QCSC115239,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:44:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185724,ACTIVE,6.0,1,1,0,13,0,10,3,0,0,0,55,117576.0,21,0.0
FLI900768,900768,AST-1668,CIMCX,S-A53-05-188,2019,QCSC115240,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:44:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185995,ACTIVE,6.0,1,1,0,20,6,5,5,1,3,1,53,114192.0,17,0.1132075471698113
FLI900769,900769,AST-1669,CIMCX,S-A53-05-188,2019,QCSC115241,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:45:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185984,ACTIVE,6.0,1,1,0,15,1,0,10,4,0,1,55,125576.0,21,0.0181818181818181
FLI900770,900770,AST-1670,CIMCX,S-A53-05-188,2019,QCSC115242,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:45:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185706,ACTIVE,6.0,1,1,0,11,0,6,1,2,2,0,50,116105.0,17,0.0
FLI900771,900771,AST-1671,CIMCX,S-A53-05-188,2019,QCSC115243,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:45:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186006,ACTIVE,6.0,1,1,0,10,0,7,1,1,1,0,52,119376.0,20,0.0
FLI900772,900772,AST-1672,CIMCX,S-A53-05-188,2019,QCSC115244,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:45:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185729,ACTIVE,6.0,1,1,0,8,0,7,1,0,0,0,62,138143.0,18,0.0
FLI900773,900773,AST-1673,CIMCX,S-A53-05-188,2019,QCSC115245,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:46:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185500,ACTIVE,6.0,1,1,0,7,3,4,0,0,0,1,55,119113.0,21,0.0545454545454545
FLI900774,900774,AST-1674,CIMCX,S-A53-05-188,2019,QCSC115246,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:46:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185502,ACTIVE,6.0,1,1,0,9,1,6,0,2,0,1,58,123258.0,23,0.0172413793103448
FLI900441,900441,AST-1380,CIMCX,S-A53-05-188,2016,QCSC 101567,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:33:00,9,2135.0,Vendor-A,S600,2016.0,6001213843,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,60,134295.0,20,0.0
FLI900442,900442,AST-1381,CIMCX,S-A53-05-188,2016,QCSC 101568,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:33:00,9,2135.0,Vendor-A,S600,2016.0,6001215203,ACTIVE,9.0,0,1,0,3,0,2,0,0,1,0,56,121258.0,20,0.0
FLI900443,900443,AST-1382,CIMCX,S-A53-05-188,2016,QCSC 101569,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:33:00,9,2135.0,Vendor-A,S600,2016.0,6001215209,ACTIVE,9.0,0,1,0,4,4,0,0,0,0,1,64,139653.0,23,0.0625
FLI900444,900444,AST-1383,CIMCX,S-A53-05-188,2016,QCSC 101570,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:34:00,9,2135.0,Vendor-A,S600,2016.0,6001215205,ACTIVE,9.0,0,1,0,8,0,3,2,0,3,0,61,136424.0,16,0.0
FLI900445,900445,AST-1384,CIMCX,S-A53-05-188,2016,QCSC 101571,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:34:00,9,2135.0,Vendor-A,S600,2016.0,6001215229,ACTIVE,9.0,0,1,0,2,0,0,2,0,0,0,55,117047.0,21,0.0
FLI900446,900446,AST-1810,CIMCX,S-A53-05-188,2016,QCSC 101572,SHP-10,COM,RFRCNT,2020-01-31,2025-11-05 12:18:00,9,55.0,Vendor-B,7500 APX RL,2025.0,WAV91825085,ACTIVE,0.0,0,0,1,4,0,1,1,0,2,0,58,126121.0,21,0.0
FLI900447,900447,AST-1821,CIMCX,S-A53-05-188,2016,QCSC 101573,SHP-10,COM,RFRCNT,2020-01-31,2025-12-02 15:49:00,9,28.0,Vendor-B,7500 APX RL,2025.0,R9381,ACTIVE,0.0,0,0,1,0,0,0,0,0,0,0,63,124656.0,23,0.0
FLI900448,900448,AST-1385,CIMCX,S-A53-05-188,2016,QCSC 101574,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:34:00,9,2135.0,Vendor-A,S600,2016.0,6001215228,ACTIVE,9.0,0,1,0,2,2,0,0,0,0,1,54,118409.0,22,0.037037037037037
FLI900449,900449,AST-1386,CIMCX,S-A53-05-188,2016,QCSC 101575,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:35:00,9,2135.0,Vendor-A,S600,2016.0,6001213837,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,60,131755.0,23,0.0
FLI900450,900450,AST-1387,CIMCX,S-A53-05-188,2016,QCSC 101576,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:35:00,9,2135.0,Vendor-A,S600,2016.0,6001213827,ACTIVE,9.0,0,1,0,4,0,4,0,0,0,0,57,116412.0,22,0.0
FLI900451,900451,AST-1388,CIMCX,S-A53-05-188,2016,QCSC 101577,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:35:00,9,2135.0,Vendor-A,S600,2016.0,6001215184,ACTIVE,9.0,0,1,0,2,1,0,1,0,0,1,58,114796.0,19,0.0172413793103448
FLI900452,900452,AST-1389,CIMCX,S-A53-05-188,2016,QCSC 101578,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:36:00,9,2135.0,Vendor-A,S600,2016.0,6001213822,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,59,140807.0,23,0.0169491525423728
FLI900453,900453,AST-1390,CIMCX,S-A53-05-188,2016,QCSC 101579,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:36:00,9,2135.0,Vendor-A,S600,2016.0,6001215225,ACTIVE,9.0,0,1,0,7,2,0,2,3,0,1,59,128620.0,23,0.0338983050847457
FLI900454,900454,AST-1786,CIMCX,S-A53-05-188,2016,QCSC 101580,SHP-10,COM,RFRCNT,2020-01-31,2025-10-03 11:31:00,9,88.0,Vendor-B,7500 APX RL,2025.0,WAV91825097,ACTIVE,0.0,0,0,1,6,4,0,0,1,1,1,54,120626.0,18,0.074074074074074
FLI900455,900455,AST-1391,CIMCX,S-A53-05-188,2016,QCSC 101581,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:36:00,9,2135.0,Vendor-A,S600,2016.0,6001213862,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,59,133780.0,20,0.0
FLI900456,900456,AST-1002,CIMCX,S-A53-05-188,2016,QCSC 101582,SHP-10,COM,RFRCNT,2020-01-31,2013-02-17 05:15:00,9,4699.0,Vendor-A,SB230,2012.0,6001107921,ACTIVE,13.0,0,1,0,4,0,2,1,1,0,0,54,115972.0,22,0.0
FLI900457,900457,AST-1392,CIMCX,S-A53-05-188,2016,QCSC 101583,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:38:00,9,2135.0,Vendor-A,S600,2016.0,6001215193,ACTIVE,9.0,0,1,0,5,1,4,0,0,0,1,55,117490.0,25,0.0181818181818181
FLI900458,900458,AST-1393,CIMCX,S-A53-05-188,2016,QCSC 101584,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:38:00,9,2135.0,Vendor-A,S600,2016.0,6001213838,ACTIVE,9.0,0,1,0,6,0,5,0,0,1,0,55,117225.0,23,0.0
FLI900459,900459,AST-1394,CIMCX,S-A53-05-188,2016,QCSC 101585,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:38:00,9,2135.0,Vendor-A,S600,2016.0,6001215180,ACTIVE,9.0,0,1,0,2,1,0,0,1,0,1,57,128247.0,17,0.0175438596491228
FLI900460,900460,AST-1395,CIMCX,S-A53-05-188,2016,QCSC 101586,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:38:00,9,2135.0,Vendor-A,S600,2016.0,6001215227,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,56,125234.0,20,0.0
FLI900461,900461,AST-1396,CIMCX,S-A53-05-188,2016,QCSC 101587,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:39:00,9,2135.0,Vendor-A,S600,2016.0,6001213864,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,62,123604.0,25,0.0
FLI900462,900462,AST-1397,CIMCX,S-A53-05-188,2016,QCSC 101588,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:39:00,9,2135.0,Vendor-A,S600,2016.0,6001213833,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,59,129264.0,19,0.0169491525423728
FLI900463,900463,AST-1820,CIMCX,S-A53-05-188,2016,QCSC 101589,SHP-10,COM,RFRCNT,2020-01-31,2025-11-05 12:14:00,9,55.0,Vendor-B,7500 APX RL,2025.0,WAV91825010,ACTIVE,0.0,0,0,1,2,0,0,0,2,0,0,52,105731.0,23,0.0
FLI900464,900464,AST-1398,CIMCX,S-A53-05-188,2016,QCSC 101590,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:40:00,9,2135.0,Vendor-A,S600,2016.0,6001215207,ACTIVE,9.0,0,1,0,7,0,5,0,1,0,0,61,125196.0,22,0.0
FLI900465,900465,AST-1824,CIMCX,S-A53-05-188,2016,QCSC 101591,SHP-10,COM,RFRCNT,2020-01-31,2025-12-08 09:24:00,9,22.0,Vendor-B,7500 APX RL,2025.0,WAZ91834159,ACTIVE,0.0,0,0,1,1,0,0,0,1,0,0,58,126825.0,22,0.0
FLI900466,900466,AST-1399,CIMCX,S-A53-05-188,2016,QCSC 101592,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:40:00,9,2135.0,Vendor-A,S600,2016.0,6001215194,ACTIVE,9.0,0,1,0,6,0,0,4,2,0,0,57,120042.0,20,0.0
FLI900467,900467,AST-1400,CIMCX,S-A53-05-188,2016,QCSC 101593,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:40:00,9,2135.0,Vendor-A,S600,2016.0,6001213824,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,58,124783.0,17,0.0172413793103448
FLI900468,900468,AST-1401,CIMCX,S-A53-05-188,2016,QCSC 101594,SHP-10,COM,RFRCNT,2020-01-31,2020-02-07 08:49:00,9,2153.0,Vendor-A,S600,2016.0,6001215191,ACTIVE,9.0,0,1,0,4,0,4,0,0,0,0,60,128894.0,18,0.0
FLI900469,900469,AST-1402,CIMCX,S-A53-05-188,2016,QCSC 101595,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:41:00,9,2135.0,Vendor-A,S600,2016.0,6001213835,ACTIVE,9.0,0,1,0,12,4,3,4,1,0,1,58,120172.0,22,0.0689655172413793
FLI900470,900470,AST-1403,CIMCX,S-A53-05-188,2016,QCSC 101596,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:41:00,9,2135.0,Vendor-A,S600,2016.0,6001215219,ACTIVE,9.0,0,1,0,4,0,0,0,4,0,0,68,140464.0,24,0.0
FLI900471,900471,AST-1404,CIMCX,S-A53-05-188,2016,QCSC 101597,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 15:41:00,9,2135.0,Vendor-A,S600,2016.0,6001213828,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,61,131956.0,21,0.0
FLI900472,900472,AST-1483,CIMCX,S-A53-05-188,2016,QCSC 101598,SHP-10,COM,RFRCNT,2020-01-31,2020-02-25 16:08:00,9,2135.0,Vendor-A,S600,2016.0,6001203183,ACTIVE,9.0,0,1,0,3,0,1,2,0,0,0,55,121817.0,21,0.0
FLI900775,900775,AST-1675,CIMCX,S-A53-05-188,2019,QCSC115247,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:46:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185994,ACTIVE,6.0,1,1,0,7,0,6,1,0,0,0,62,136432.0,18,0.0
FLI900776,900776,AST-1676,CIMCX,S-A53-05-188,2019,QCSC115248,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:47:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185727,ACTIVE,6.0,1,1,0,14,6,5,3,0,0,1,56,126741.0,21,0.1071428571428571
FLI900777,900777,AST-1677,CIMCX,S-A53-05-188,2019,QCSC115249,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:47:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185734,ACTIVE,6.0,1,1,0,11,4,4,2,1,0,1,61,122483.0,22,0.0655737704918032
FLI900778,900778,AST-1678,CIMCX,S-A53-05-188,2019,QCSC115250,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:47:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185505,ACTIVE,6.0,1,1,0,11,1,2,6,2,0,1,52,112150.0,20,0.0192307692307692
FLI900779,900779,AST-1679,CIMCX,S-A53-05-188,2019,QCSC115252,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:47:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185506,ACTIVE,6.0,1,1,0,10,1,5,3,0,0,1,63,142959.0,18,0.0158730158730158
FLI900780,900780,AST-1680,CIMCX,S-A53-05-188,2019,QCSC115253,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:48:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186190,ACTIVE,6.0,1,1,0,8,1,6,1,0,0,1,60,127488.0,18,0.0166666666666666
FLI900781,900781,AST-1681,CIMCX,S-A53-05-188,2019,QCSC115254,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:48:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186193,ACTIVE,6.0,1,1,0,18,3,8,6,1,0,1,50,105830.0,20,0.06
FLI900782,900782,AST-1682,CIMCX,S-A53-05-188,2019,QCSC115255,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:48:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186004,ACTIVE,6.0,1,1,0,12,4,4,4,0,0,1,62,135342.0,16,0.064516129032258
FLI900783,900783,AST-1683,CIMCX,S-A53-05-188,2019,QCSC115256,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:48:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185998,ACTIVE,6.0,1,1,0,10,2,3,2,0,3,1,59,116385.0,20,0.0338983050847457
FLI900784,900784,AST-1684,CIMCX,S-A53-05-188,2019,QCSC115257,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:48:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185501,ACTIVE,6.0,1,1,0,4,0,2,0,2,0,0,49,101696.0,22,0.0
FLI900785,900785,AST-1685,CIMCX,S-A53-05-188,2019,QCSC115258,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:49:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186181,ACTIVE,6.0,1,1,0,12,2,7,0,2,1,1,60,129203.0,18,0.0333333333333333
FLI900786,900786,AST-1686,CIMCX,S-A53-05-188,2019,QCSC115259,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:49:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185722,ACTIVE,6.0,1,1,0,11,0,3,8,0,0,0,56,127143.0,17,0.0
FLI900787,900787,AST-1687,CIMCX,S-A53-05-188,2019,QCSC115260,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:49:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185509,ACTIVE,6.0,1,1,0,15,5,0,0,10,0,1,57,122136.0,21,0.087719298245614
FLI900788,900788,AST-1688,CIMCX,S-A53-05-188,2019,QCSC115261,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:49:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185730,ACTIVE,6.0,1,1,0,15,3,7,3,0,2,1,54,125148.0,17,0.0555555555555555
FLI900789,900789,AST-1689,CIMCX,S-A53-05-188,2019,QCSC115262,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:50:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185992,ACTIVE,6.0,1,1,0,9,3,5,0,0,1,1,52,112578.0,18,0.0576923076923076
FLI900790,900790,AST-1690,CIMCX,S-A53-05-188,2019,QCSC115263,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:50:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185715,ACTIVE,6.0,1,1,0,5,1,2,0,2,0,1,49,110220.0,17,0.0204081632653061
FLI900791,900791,AST-1691,CIMCX,S-A53-05-188,2019,QCSC115264,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:50:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186192,ACTIVE,6.0,1,1,0,11,1,9,1,0,0,1,55,119777.0,22,0.0181818181818181
FLI900792,900792,AST-1692,CIMCX,S-A53-05-188,2019,QCSC115265,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:50:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186198,ACTIVE,6.0,1,1,0,13,0,5,6,2,0,0,55,125124.0,19,0.0
FLI900793,900793,AST-1693,CIMCX,S-A53-05-188,2019,QCSC115266,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:51:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186180,ACTIVE,6.0,1,1,0,10,2,6,0,0,2,1,56,128203.0,19,0.0357142857142857
FLI900794,900794,AST-1694,CIMCX,S-A53-05-188,2019,QCSC115267,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:51:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185985,ACTIVE,6.0,1,1,0,9,1,4,2,2,0,1,57,129075.0,20,0.0175438596491228
FLI900795,900795,AST-1695,CIMCX,S-A53-05-188,2019,QCSC115268,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:51:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186191,ACTIVE,6.0,1,1,0,18,1,5,9,3,0,1,61,138905.0,20,0.0163934426229508
FLI900796,900796,AST-1696,CIMCX,S-A53-05-188,2019,QCSC115269,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:51:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185705,ACTIVE,6.0,1,1,0,8,0,2,6,0,0,0,57,114284.0,19,0.0
FLI900797,900797,AST-1697,CIMCX,S-A53-05-188,2019,QCSC115270,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185503,ACTIVE,6.0,1,1,0,5,0,4,1,0,0,0,57,115964.0,23,0.0
FLI900798,900798,AST-1698,CIMCX,S-A53-05-188,2019,QCSC115271,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186195,ACTIVE,6.0,1,1,0,12,1,10,0,0,1,1,62,123865.0,20,0.0161290322580645
FLI900799,900799,AST-1699,CIMCX,S-A53-05-188,2019,QCSC115272,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185986,ACTIVE,6.0,1,1,0,13,8,5,0,0,0,1,60,131883.0,17,0.1333333333333333
FLI900800,900800,AST-1700,CIMCX,S-A53-05-188,2019,QCSC115273,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185513,ACTIVE,6.0,1,1,0,7,0,4,3,0,0,0,53,116931.0,21,0.0
FLI900801,900801,AST-1701,CIMCX,S-A53-05-188,2019,QCSC115274,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186179,ACTIVE,6.0,1,1,0,8,0,8,0,0,0,0,52,118829.0,19,0.0
FLI900802,900802,AST-1702,CIMCX,S-A53-05-188,2019,QCSC115275,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:52:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186007,ACTIVE,6.0,1,1,0,14,1,9,4,0,0,1,56,121355.0,22,0.0178571428571428
FLI900803,900803,AST-1703,CIMCX,S-A53-05-188,2019,QCSC115276,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:53:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185725,ACTIVE,6.0,1,1,0,12,4,1,7,0,0,1,58,126189.0,17,0.0689655172413793
FLI900804,900804,AST-1704,CIMCX,S-A53-05-188,2019,QCSC115277,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:53:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185981,ACTIVE,6.0,1,1,0,6,1,2,3,0,0,1,63,138113.0,19,0.0158730158730158
FLI900805,900805,AST-1705,CIMCX,S-A53-05-188,2019,QCSC115279,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:53:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185504,ACTIVE,6.0,1,1,0,11,3,4,2,2,0,1,62,134525.0,21,0.0483870967741935
FLI900806,900806,AST-1706,CIMCX,S-A53-05-188,2019,QCSC115280,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:54:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186189,ACTIVE,6.0,1,1,0,10,1,5,4,0,0,1,58,116678.0,18,0.0172413793103448
FLI900807,900807,AST-1707,CIMCX,S-A53-05-188,2019,QCSC115281,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:54:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186176,ACTIVE,6.0,1,1,0,9,1,3,0,1,4,1,52,126797.0,19,0.0192307692307692
FLI900808,900808,AST-1708,CIMCX,S-A53-05-188,2019,QCSC115282,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:54:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185707,ACTIVE,6.0,1,1,0,10,0,4,1,0,5,0,67,134856.0,22,0.0
FLI900809,900809,AST-1709,CIMCX,S-A53-05-188,2019,QCSC115283,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:54:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185982,ACTIVE,6.0,1,1,0,8,3,5,0,0,0,1,54,109103.0,16,0.0555555555555555
FLI900810,900810,AST-1710,CIMCX,S-A53-05-188,2019,QCSC115284,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:54:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185716,ACTIVE,6.0,1,1,0,14,3,5,4,2,0,1,58,126969.0,17,0.0517241379310344
FLI900811,900811,AST-1711,CIMCX,S-A53-05-188,2019,QCSC115285,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:55:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185711,ACTIVE,6.0,1,1,0,17,0,6,6,5,0,0,64,140286.0,21,0.0
FLI900812,900812,AST-1712,CIMCX,S-A53-05-188,2019,QCSC115286,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:55:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185512,ACTIVE,6.0,1,1,0,4,0,3,1,0,0,0,60,137692.0,16,0.0
FLI900813,900813,AST-1713,CIMCX,S-A53-05-188,2019,QCSC115287,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:55:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185728,ACTIVE,6.0,1,1,0,8,1,2,0,5,0,1,51,106493.0,21,0.0196078431372549
FLI900814,900814,AST-1714,CIMCX,S-A53-05-188,2019,QCSC115288,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:55:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186201,ACTIVE,6.0,1,1,0,6,2,3,1,0,0,1,57,115649.0,21,0.0350877192982456
FLI900815,900815,AST-1715,CIMCX,S-A53-05-188,2019,QCSC115289,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:55:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186197,ACTIVE,6.0,1,1,0,7,3,1,3,0,0,1,52,110815.0,19,0.0576923076923076
FLI900816,900816,AST-1716,CIMCX,S-A53-05-188,2019,QCSC115290,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:56:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185979,ACTIVE,6.0,1,1,0,18,9,9,0,0,0,1,50,102350.0,15,0.18
FLI900817,900817,AST-1717,CIMCX,S-A53-05-188,2019,QCSC115291,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:56:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186202,ACTIVE,6.0,1,1,0,6,0,4,2,0,0,0,55,119922.0,15,0.0
FLI900818,900818,AST-1718,CIMCX,S-A53-05-188,2019,QCSC115292,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:56:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186196,ACTIVE,6.0,1,1,0,12,4,5,3,0,0,1,58,133756.0,16,0.0689655172413793
FLI900819,900819,AST-1719,CIMCX,S-A53-05-188,2019,QCSC115293,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:57:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185990,ACTIVE,6.0,1,1,0,9,1,4,4,0,0,1,57,108922.0,21,0.0175438596491228
FLI900820,900820,AST-1720,CIMCX,S-A53-05-188,2019,QCSC115294,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:57:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186187,ACTIVE,6.0,1,1,0,17,4,8,5,0,0,1,54,108204.0,20,0.074074074074074
FLI900821,900821,AST-1721,CIMCX,S-A53-05-188,2019,QCSC115295,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:57:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185508,ACTIVE,6.0,1,1,0,4,2,1,0,1,0,1,52,116172.0,21,0.0384615384615384
